LastUpdatedTime,Location Name,Address,Postal Code,Latitude,Longitude,Operator,Charging Point Name,Position,Operating Hours,CP Status,Plug Type,Current,Power Rating (kW),Price,Price Type,EV CP ID,EV ID Status
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,L1 213,,1,Type 2,AC,7,0.6900,kWh,R117043H-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,L1 209,,1,Type 2,AC,7,0.6900,kWh,R117039D-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,L1 202,,1,Type 2,AC,7,0.6900,kWh,R117032K-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD,L1 206,,1,Type 2,AC,7,0.6900,kWh,R117036C-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,L1 212,,1,Type 2,AC,7,0.6900,kWh,R117042D-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,L1 219,,1,Type 2,AC,7,0.6900,kWh,R126673K-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD,L1 204,,1,Type 2,AC,7,0.6900,kWh,R117034F-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,L1 211,,1,Type 2,AC,7,0.6900,kWh,R117041R-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD,L1 205,,1,Type 2,AC,7,0.6900,kWh,R117035Z-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,L1 203,,1,Type 2,AC,7,0.6900,kWh,R117033B-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,L1 210,,1,Type 2,AC,7,0.6900,kWh,R117040G-001,1
2026-09-09 13:30:00,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,808 YISHUN RING ROAD SINGAPORE 760808,760808,1.416694,103.831009,SHELL SINGAPORE PTE. LTD.,BLK 800-812 YISHUN RING ROAD KHATIB GARDENS,L1 220,,1,Type 2,AC,7,0.6900,kWh,R126674B-001,1
2026-09-09 13:30:00,,50 YUAN CHING ROAD SINGAPORE 618661,618661,1.333896,103.727561,COMFORTDELGRO ENGIE PTE. LTD.,,L1 115,,1,Type 2,AC,22,0.6950,kWh,R103560H-001,1
2026-09-09 13:30:00,,50 YUAN CHING ROAD SINGAPORE 618661,618661,1.333896,103.727561,COMFORTDELGRO ENGIE PTE. LTD.,,L1 114,,1,Type 2,AC,22,0.6950,kWh,R103558A-001,1
2026-09-09 13:30:00,,50 YUAN CHING ROAD SINGAPORE 618661,618661,1.333896,103.727561,COMFORTDELGRO ENGIE PTE. LTD.,JURONG LAKE GARDENS (NORTH CARPARK),L1 88,,1,Type 2,AC,22,0.6950,kWh,R103347C-001,1
2026-09-09 13:30:00,,50 YUAN CHING ROAD SINGAPORE 618661,618661,1.333896,103.727561,COMFORTDELGRO ENGIE PTE. LTD.,,L1 113,,1,Type 2,AC,22,0.6950,kWh,R103556D-001,1
2026-09-09 13:30:00,,50 YUAN CHING ROAD SINGAPORE 618661,618661,1.333896,103.727561,COMFORTDELGRO ENGIE PTE. LTD.,,L1 89,,1,Type 2,AC,22,0.6950,kWh,R103348G-001,1
2026-09-09 13:30:00,,50 YUAN CHING ROAD SINGAPORE 618661,618661,1.333896,103.727561,COMFORTDELGRO ENGIE PTE. LTD.,,L1 90,,1,Type 2,AC,22,0.6950,kWh,R103349R-001,1
2026-09-09 13:30:00,,50 YUAN CHING ROAD SINGAPORE 618661,618661,1.333896,103.727561,COMFORTDELGRO ENGIE PTE. LTD.,JURONG LAKE GARDENS (NORTH CARPARK),L1 87,,1,Type 2,AC,22,0.6950,kWh,R103346Z-001,1
2026-09-09 13:30:00,,50 YUAN CHING ROAD SINGAPORE 618661,618661,1.333896,103.727561,COMFORTDELGRO ENGIE PTE. LTD.,,L1 116,,1,Type 2,AC,22,0.6950,kWh,R103561A-001,1
2026-09-09 13:30:00,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,78A TELOK BLANGAH STREET 32 SINGAPORE 101078,101078,1.273374,103.808973,CHARGE+ PTE. LTD.,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,L3A 45 & 46,,1,Type 2,AC,7.4,0.6490,kWh,R122448E-002,1
2026-09-09 13:30:00,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,78A TELOK BLANGAH STREET 32 SINGAPORE 101078,101078,1.273374,103.808973,CHARGE+ PTE. LTD.,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,L3A 45 & 46,,1,Type 2,AC,7.4,0.6490,kWh,R122448E-001,1
2026-09-09 13:30:00,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,78A TELOK BLANGAH STREET 32 SINGAPORE 101078,101078,1.273374,103.808973,CHARGE+ PTE. LTD.,BLK 78A TELOK BLANGAH STREET 32 PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 78A (KN),L1 -,,1,Type 2,AC,3.7,0.6490,kWh,R102077G-001,0
2026-09-09 13:30:00,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,78A TELOK BLANGAH STREET 32 SINGAPORE 101078,101078,1.273374,103.808973,CHARGE+ PTE. LTD.,BLK 78A TELOK BLANGAH STREET 32 PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 78A (KN),L1 -,,1,Type 2,AC,3.7,0.6490,kWh,R102078R-002,0
2026-09-09 13:30:00,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,78A TELOK BLANGAH STREET 32 SINGAPORE 101078,101078,1.273374,103.808973,CHARGE+ PTE. LTD.,BLK 78A TELOK BLANGAH STREET 32 PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 78A (KN),L1 -,,1,Type 2,AC,3.7,0.6490,kWh,R102077G-002,0
2026-09-09 13:30:00,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,78A TELOK BLANGAH STREET 32 SINGAPORE 101078,101078,1.273374,103.808973,CHARGE+ PTE. LTD.,BLK 78A TELOK BLANGAH STREET 32 PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 78A (KN),L1 -,,1,Type 2,AC,3.7,0.6490,kWh,R102078R-001,1
2026-09-09 13:30:00,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,78A TELOK BLANGAH STREET 32 SINGAPORE 101078,101078,1.273374,103.808973,CHARGE+ PTE. LTD.,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,L3A 37 & 38,,1,Type 2,AC,7.4,0.6490,kWh,R122447A-001,1
2026-09-09 13:30:00,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,78A TELOK BLANGAH STREET 32 SINGAPORE 101078,101078,1.273374,103.808973,CHARGE+ PTE. LTD.,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,L3A 37 & 38,,1,Type 2,AC,7.4,0.6490,kWh,R122447A-002,1
2026-09-09 13:30:00,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,78A TELOK BLANGAH STREET 32 SINGAPORE 101078,101078,1.273374,103.808973,CHARGE+ PTE. LTD.,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,L3A 35 & 36,,1,Type 2,AC,7.4,0.6490,kWh,R122446H-001,1
2026-09-09 13:30:00,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,78A TELOK BLANGAH STREET 32 SINGAPORE 101078,101078,1.273374,103.808973,CHARGE+ PTE. LTD.,BLK 78A TELOK BLANGAH STREET 32 MULTI STOREY CAR PARK,L3A 35 & 36,,1,Type 2,AC,7.4,0.6490,kWh,R122446H-002,1
2026-09-09 13:30:00,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,990 JURONG WEST STREET 93 SINGAPORE 640990,640990,1.335327,103.695688,CHARGE+ PTE. LTD.,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,L3A 223 & 222,,1,Type 2,AC,7.4,0.6490,kWh,R110023C-002,1
2026-09-09 13:30:00,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,990 JURONG WEST STREET 93 SINGAPORE 640990,640990,1.335327,103.695688,CHARGE+ PTE. LTD.,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,L3A 223 & 222,,1,Type 2,AC,7.4,0.6490,kWh,R110023C-001,1
2026-09-09 13:30:00,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,990 JURONG WEST STREET 93 SINGAPORE 640990,640990,1.335327,103.695688,CHARGE+ PTE. LTD.,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,L3A 224 & MC62,,1,Type 2,AC,7.4,0.6490,kWh,R110024G-001,1
2026-09-09 13:30:00,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,990 JURONG WEST STREET 93 SINGAPORE 640990,640990,1.335327,103.695688,CHARGE+ PTE. LTD.,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,L3A 224 & MC62,,1,Type 2,AC,7.4,0.6490,kWh,R110024G-002,1
2026-09-09 13:30:00,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,990 JURONG WEST STREET 93 SINGAPORE 640990,640990,1.335327,103.695688,CHARGE+ PTE. LTD.,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,L3A 174 & 175,,1,Type 2,AC,7.4,0.6490,kWh,R110022Z-002,1
2026-09-09 13:30:00,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,990 JURONG WEST STREET 93 SINGAPORE 640990,640990,1.335327,103.695688,CHARGE+ PTE. LTD.,BLK 990 JURONG WEST STREET 93 MULTI STOREY CAR PARK,L3A 174 & 175,,1,Type 2,AC,7.4,0.6490,kWh,R110022Z-001,1
2026-09-09 13:30:00,"BLKS 59, 62-65 NEW UPPER CHANGI ROAD",64 NEW UPPER CHANGI ROAD SINGAPORE 460064,460064,1.323501,103.940559,STRIDES YTL PTE. LTD.,"BLKS 59, 62-65 NEW UPPER CHANGI ROAD",L1 122,,1,Type 2,AC,7.4,0.6980,kWh,R119218G-001,1
2026-09-09 13:30:00,"BLKS 59, 62-65 NEW UPPER CHANGI ROAD",64 NEW UPPER CHANGI ROAD SINGAPORE 460064,460064,1.323501,103.940559,STRIDES YTL PTE. LTD.,"BLKS 59, 62-65 NEW UPPER CHANGI ROAD",L1 124,,1,Type 2,AC,7.4,0.6980,kWh,R119220C-001,1
2026-09-09 13:30:00,"BLKS 59, 62-65 NEW UPPER CHANGI ROAD",64 NEW UPPER CHANGI ROAD SINGAPORE 460064,460064,1.323501,103.940559,STRIDES YTL PTE. LTD.,"BLKS 59, 62-65 NEW UPPER CHANGI ROAD",L1 123,,0,Type 2,AC,7.4,0.6980,kWh,R119219R-001,0
2026-09-09 13:30:00,BLK 310/323 BUKIT BATOK STREET 32/33,319 BUKIT BATOK STREET 33 SINGAPORE 650319,650319,1.360764,103.746515,COMFORTDELGRO ENGIE PTE. LTD.,BLK 310/323 BUKIT BATOK STREET 32/33,L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R101986R-002,1
2026-09-09 13:30:00,BLK 310/323 BUKIT BATOK STREET 32/33,319 BUKIT BATOK STREET 33 SINGAPORE 650319,650319,1.360764,103.746515,COMFORTDELGRO ENGIE PTE. LTD.,BLK 310/323 BUKIT BATOK STREET 32/33,L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R101986R-001,1
2026-09-09 13:30:00,BLK 310/323 BUKIT BATOK STREET 32/33,319 BUKIT BATOK STREET 33 SINGAPORE 650319,650319,1.360764,103.746515,COMFORTDELGRO ENGIE PTE. LTD.,BLK 310/323 BUKIT BATOK STREET 32/33,L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R101985G-001,1
2026-09-09 13:30:00,BLK 310/323 BUKIT BATOK STREET 32/33,319 BUKIT BATOK STREET 33 SINGAPORE 650319,650319,1.360764,103.746515,COMFORTDELGRO ENGIE PTE. LTD.,BLK 310/323 BUKIT BATOK STREET 32/33,L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R101985G-002,1
2026-09-09 13:30:00,SAINT REGIS RESIDENCES SINGAPORE,33 TANGLIN ROAD SINGAPORE 247913,247913,1.30557,103.826602,CHARGE+ PTE. LTD.,SAINT REGIS RESIDENCES SINGAPORE,B2 23 & 24,,1,Type 2,AC,7.4,0.6490,kWh,R108263R-002,1
2026-09-09 13:30:00,SAINT REGIS RESIDENCES SINGAPORE,33 TANGLIN ROAD SINGAPORE 247913,247913,1.30557,103.826602,CHARGE+ PTE. LTD.,SAINT REGIS RESIDENCES SINGAPORE,B2 23 & 24,,1,Type 2,AC,7.4,0.6490,kWh,R108263R-001,1
2026-09-09 13:30:00,SAINT REGIS RESIDENCES SINGAPORE,33 TANGLIN ROAD SINGAPORE 247913,247913,1.30557,103.826602,CHARGE+ PTE. LTD.,SAINT REGIS RESIDENCES SINGAPORE,B2 36,,0,Combo 2,DC,30,0.7520,kWh,R114026R-001,0
2026-09-09 13:30:00,BLK 149/151 TAMPINES STREET 12,150 TAMPINES STREET 12 SINGAPORE 521150,521150,1.350826,103.943317,STRIDES YTL PTE. LTD.,BLK 149/151 TAMPINES STREET 12,L1 99,,1,Type 2,AC,7.4,0.6980,kWh,R113146G-001,1
2026-09-09 13:30:00,BLK 149/151 TAMPINES STREET 12,150 TAMPINES STREET 12 SINGAPORE 521150,521150,1.350826,103.943317,STRIDES YTL PTE. LTD.,BLK 149/151 TAMPINES STREET 12,L1 200,,1,Type 2,AC,7.4,0.6980,kWh,R113147R-001,1
2026-09-09 13:30:00,BLK 149/151 TAMPINES STREET 12,150 TAMPINES STREET 12 SINGAPORE 521150,521150,1.350826,103.943317,STRIDES YTL PTE. LTD.,BLK 149/151 TAMPINES STREET 12,L1 201,,0,Type 2,AC,7.4,0.6980,kWh,R113149H-001,0
2026-09-09 13:30:00,BLK 67/73 BEDOK SOUTH ROAD SIGLAP LUCKY VALLEY,71 BEDOK SOUTH ROAD SINGAPORE 460071,460071,1.3198,103.94342,SP MOBILITY PTE. LTD.,BLK 67/73 BEDOK SOUTH ROAD SIGLAP LUCKY VALLEY,L1 161,,1,Type 2,AC,7.4,0.6976,kWh,R119792A-001,1
2026-09-09 13:30:00,BLK 67/73 BEDOK SOUTH ROAD SIGLAP LUCKY VALLEY,71 BEDOK SOUTH ROAD SINGAPORE 460071,460071,1.3198,103.94342,SP MOBILITY PTE. LTD.,BLK 67/73 BEDOK SOUTH ROAD SIGLAP LUCKY VALLEY,L1 160,,1,Type 2,AC,7.4,0.6976,kWh,R119791H-001,1
2026-09-09 13:30:00,BLK 67/73 BEDOK SOUTH ROAD SIGLAP LUCKY VALLEY,71 BEDOK SOUTH ROAD SINGAPORE 460071,460071,1.3198,103.94342,SP MOBILITY PTE. LTD.,BLK 67/73 BEDOK SOUTH ROAD SIGLAP LUCKY VALLEY,L1 159,,1,Type 2,AC,7.4,0.6976,kWh,R119790D-001,1
2026-09-09 13:30:00,COGENT 1.LOGISTICS HUB,1 BUROH CRESCENT SINGAPORE 627545,627545,1.312224,103.69715,CHARGE+ PTE. LTD.,COGENT 1.LOGISTICS HUB,L1 NIL,,1,Combo 2,DC,120,0.7520,kWh,R117242C-002,1
2026-09-09 13:30:00,COGENT 1.LOGISTICS HUB,1 BUROH CRESCENT SINGAPORE 627545,627545,1.312224,103.69715,CHARGE+ PTE. LTD.,COGENT 1.LOGISTICS HUB,L1 NIL,,1,Combo 2,DC,120,0.7520,kWh,R117242C-001,1
2026-09-09 13:30:00,MULTI STOREY CAR PARK,986 JURONG WEST STREET 93 SINGAPORE 640986,640986,1.337013,103.694529,COMFORTDELGRO ENGIE PTE. LTD.,BLK 986 JURONG WEST STREET 93 MULTI STOREY CAR PARK,L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R103206C-001,1
2026-09-09 13:30:00,MULTI STOREY CAR PARK,986 JURONG WEST STREET 93 SINGAPORE 640986,640986,1.337013,103.694529,COMFORTDELGRO ENGIE PTE. LTD.,BLK 986 JURONG WEST STREET 93 MULTI STOREY CAR PARK,L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R103205Z-002,1
2026-09-09 13:30:00,MULTI STOREY CAR PARK,986 JURONG WEST STREET 93 SINGAPORE 640986,640986,1.337013,103.694529,COMFORTDELGRO ENGIE PTE. LTD.,BLK 986 JURONG WEST STREET 93 MULTI STOREY CAR PARK,L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R103206C-002,1
2026-09-09 13:30:00,MULTI STOREY CAR PARK,986 JURONG WEST STREET 93 SINGAPORE 640986,640986,1.337013,103.694529,COMFORTDELGRO ENGIE PTE. LTD.,BLK 986 JURONG WEST STREET 93 MULTI STOREY CAR PARK,L1 -,,1,Type 2,AC,3.7,0.6950,kWh,R103205Z-001,1
2026-09-09 13:30:00,MULTI STOREY CAR PARK,986 JURONG WEST STREET 93 SINGAPORE 640986,640986,1.337013,103.694529,COMFORTDELGRO ENGIE PTE. LTD.,MULTI STOREY CAR PARK,L3A 154,,0,Type 2,AC,7,0.6950,kWh,R119826B-001,0
2026-09-09 13:30:00,MULTI STOREY CAR PARK,986 JURONG WEST STREET 93 SINGAPORE 640986,640986,1.337013,103.694529,COMFORTDELGRO ENGIE PTE. LTD.,MULTI STOREY CAR PARK,L3A 156,,0,Type 2,AC,7,0.6950,kWh,R119828Z-001,0
2026-09-09 13:30:00,MULTI STOREY CAR PARK,986 JURONG WEST STREET 93 SINGAPORE 640986,640986,1.337013,103.694529,COMFORTDELGRO ENGIE PTE. LTD.,MULTI STOREY CAR PARK,L3A 155,,1,Type 2,AC,7,0.6950,kWh,R119827F-001,1
2026-09-09 13:30:00,BLK 121E SENGKANG EAST WAY MULTI STOREY CAR PARK,121E SENGKANG EAST WAY SINGAPORE 545121,545121,1.386223,103.906095,SP MOBILITY PTE. LTD.,BLK 121E SENGKANG EAST WAY MULTI STOREY CAR PARK,L3B 310,,1,Type 2,AC,7.4,0.6278,kWh,R102329R-001,1
2026-09-09 13:30:00,BLK 121E SENGKANG EAST WAY MULTI STOREY CAR PARK,121E SENGKANG EAST WAY SINGAPORE 545121,545121,1.386223,103.906095,SP MOBILITY PTE. LTD.,BLK 121E SENGKANG EAST WAY MULTI STOREY CAR PARK,L3B 311,,0,Type 2,AC,7.4,0.6278,kWh,R102330C-001,0
2026-09-09 13:30:00,BLK 121E SENGKANG EAST WAY MULTI STOREY CAR PARK,121E SENGKANG EAST WAY SINGAPORE 545121,545121,1.386223,103.906095,SP MOBILITY PTE. LTD.,BLK 121E SENGKANG EAST WAY MULTI STOREY CAR PARK,L3B 309,,1,Type 2,AC,7.4,0.6278,kWh,R102328G-001,1
2026-09-09 13:30:00,STRAITS VISTA @ MARSILING,13A MARSILING LANE SINGAPORE 731013,731013,1.441634,103.778774,COMFORTDELGRO ENGIE PTE. LTD.,STRAITS VISTA @ MARSILING,L3A 136,,1,Type 2,AC,7,0.6950,kWh,R120861R-001,1
2026-09-09 13:30:00,STRAITS VISTA @ MARSILING,13A MARSILING LANE SINGAPORE 731013,731013,1.441634,103.778774,COMFORTDELGRO ENGIE PTE. LTD.,STRAITS VISTA @ MARSILING,L3A 135,,1,Type 2,AC,7,0.6950,kWh,R120860G-001,1
2026-09-09 13:30:00,STRAITS VISTA @ MARSILING,13A MARSILING LANE SINGAPORE 731013,731013,1.441634,103.778774,COMFORTDELGRO ENGIE PTE. LTD.,STRAITS VISTA @ MARSILING,L3A 137,,0,Type 2,AC,7,0.6950,kWh,R120863H-001,0
2026-09-09 13:30:00,BLK 832A JURONG WEST STREET 81,832A JURONG WEST STREET 81 SINGAPORE 641832,641832,1.344328,103.694571,COMFORTDELGRO ENGIE PTE. LTD.,BLK 832A JURONG WEST STREET 81,L3A 206,,1,Type 2,AC,7,0.6950,kWh,R121810K-001,1
2026-09-09 13:30:00,BLK 832A JURONG WEST STREET 81,832A JURONG WEST STREET 81 SINGAPORE 641832,641832,1.344328,103.694571,COMFORTDELGRO ENGIE PTE. LTD.,BLK 832A JURONG WEST STREET 81,B1 -,,1,Type 2,AC,3.7,0.6950,kWh,R103197A-002,1
2026-09-09 13:30:00,BLK 832A JURONG WEST STREET 81,832A JURONG WEST STREET 81 SINGAPORE 641832,641832,1.344328,103.694571,COMFORTDELGRO ENGIE PTE. LTD.,BLK 832A JURONG WEST STREET 81,B1 -,,1,Type 2,AC,3.7,0.6950,kWh,R103197A-001,1
2026-09-09 13:30:00,BLK 832A JURONG WEST STREET 81,832A JURONG WEST STREET 81 SINGAPORE 641832,641832,1.344328,103.694571,COMFORTDELGRO ENGIE PTE. LTD.,BLK 832A JURONG WEST STREET 81,B1 -,,1,Type 2,AC,3.7,0.6950,kWh,R103198E-002,1
2026-09-09 13:30:00,BLK 832A JURONG WEST STREET 81,832A JURONG WEST STREET 81 SINGAPORE 641832,641832,1.344328,103.694571,COMFORTDELGRO ENGIE PTE. LTD.,BLK 832A JURONG WEST STREET 81,B1 -,,1,Type 2,AC,3.7,0.6950,kWh,R103198E-001,1
2026-09-09 13:30:00,BLK 832A JURONG WEST STREET 81,832A JURONG WEST STREET 81 SINGAPORE 641832,641832,1.344328,103.694571,COMFORTDELGRO ENGIE PTE. LTD.,BLK 832A JURONG WEST STREET 81,L3A 205,,1,Type 2,AC,7,0.6950,kWh,R121809F-001,1
2026-09-09 13:30:00,BLK 832A JURONG WEST STREET 81,832A JURONG WEST STREET 81 SINGAPORE 641832,641832,1.344328,103.694571,COMFORTDELGRO ENGIE PTE. LTD.,BLK 832A JURONG WEST STREET 81,L3A 207,,1,Type 2,AC,7,0.6950,kWh,R121811B-001,1
2026-09-09 13:30:00,BLK 501/504 JURONG WEST STREET 51 HONG KAH POINT,504 JURONG WEST STREET 51 SINGAPORE 640504,640504,1.349754,103.719058,COMFORTDELGRO ENGIE PTE. LTD.,BLK 501/504 JURONG WEST STREET 51 HONG KAH POINT,L1 18,,1,Type 2,AC,7,0.6950,kWh,R112372K-001,1
2026-09-09 13:30:00,BLK 501/504 JURONG WEST STREET 51 HONG KAH POINT,504 JURONG WEST STREET 51 SINGAPORE 640504,640504,1.349754,103.719058,COMFORTDELGRO ENGIE PTE. LTD.,BLK 501/504 JURONG WEST STREET 51 HONG KAH POINT,L1 19,,1,Type 2,AC,7,0.6950,kWh,R112373B-001,1
2026-09-09 13:30:00,BLK 501/504 JURONG WEST STREET 51 HONG KAH POINT,504 JURONG WEST STREET 51 SINGAPORE 640504,640504,1.349754,103.719058,COMFORTDELGRO ENGIE PTE. LTD.,BLK 501/504 JURONG WEST STREET 51 HONG KAH POINT,L1 20,,1,Type 2,AC,7,0.6950,kWh,R112374F-001,1
2026-09-09 13:30:00,BLK 134-143 MARSILING ROAD,142 MARSILING ROAD SINGAPORE 730142,730142,1.437595,103.777208,COMFORTDELGRO ENGIE PTE. LTD.,BLK 134-143 MARSILING ROAD,L1 209,,1,Type 2,AC,7,0.6950,kWh,R124569B-001,1
2026-09-09 13:30:00,BLK 134-143 MARSILING ROAD,142 MARSILING ROAD SINGAPORE 730142,730142,1.437595,103.777208,COMFORTDELGRO ENGIE PTE. LTD.,BLK 134-143 MARSILING ROAD,L1 211,,1,Type 2,AC,7,0.6950,kWh,R124571K-001,1
2026-09-09 13:30:00,BLK 134-143 MARSILING ROAD,142 MARSILING ROAD SINGAPORE 730142,730142,1.437595,103.777208,COMFORTDELGRO ENGIE PTE. LTD.,BLK 134-143 MARSILING ROAD,L1 210,,1,Type 2,AC,7,0.6950,kWh,R124570E-001,1
2026-09-09 13:30:00,BLK 478/487 PASIR RIS DRIVE 4,484 PASIR RIS DRIVE 4 SINGAPORE 510484,510484,1.374458,103.95939,SP MOBILITY PTE. LTD.,BLK 478/487 PASIR RIS DRIVE 4,L1 89,,0,Type 2,AC,7.4,0.6278,kWh,R111900A-001,0
2026-09-09 13:30:00,BLK 478/487 PASIR RIS DRIVE 4,484 PASIR RIS DRIVE 4 SINGAPORE 510484,510484,1.374458,103.95939,SP MOBILITY PTE. LTD.,BLK 478/487 PASIR RIS DRIVE 4,L1 91,,1,Type 2,AC,7.4,0.6278,kWh,R111902K-001,1
2026-09-09 13:30:00,BLK 478/487 PASIR RIS DRIVE 4,484 PASIR RIS DRIVE 4 SINGAPORE 510484,510484,1.374458,103.95939,SP MOBILITY PTE. LTD.,BLK 478/487 PASIR RIS DRIVE 4,L1 90,,1,Type 2,AC,7.4,0.6278,kWh,R111901E-001,1
2026-09-09 13:30:00,BLK 88A TELOK BLANGAH HEIGHTS MULTI STOREY CAR PARK,88A TELOK BLANGAH HEIGHTS SINGAPORE 101088,101088,1.277297,103.807767,STRIDES YTL PTE. LTD.,BLK 88A TELOK BLANGAH HEIGHTS MULTI STOREY CAR PARK,L3A 114,,1,Type 2,AC,7,0.6980,kWh,R105035E-001,1
2026-09-09 13:30:00,BLK 88A TELOK BLANGAH HEIGHTS MULTI STOREY CAR PARK,88A TELOK BLANGAH HEIGHTS SINGAPORE 101088,101088,1.277297,103.807767,STRIDES YTL PTE. LTD.,BLK 88A TELOK BLANGAH HEIGHTS MULTI STOREY CAR PARK,L3A 116,,0,Type 2,AC,7,0.6980,kWh,R105039Z-001,0
